author,family_name,given_name,orcid,article
https://github.com/arcangelo7/time_agnostic/ra/236579,Smith,Donna,http://orcid.org/0000-0002-9762-7605,https://github.com/arcangelo7/time_agnostic/br/146939
https://github.com/arcangelo7/time_agnostic/ra/196094,Smith,Elise,http://orcid.org/0000-0002-4615-8204,https://github.com/arcangelo7/time_agnostic/br/59454
https://github.com/arcangelo7/time_agnostic/ra/19636,Smolinsky,Lawrence,http://orcid.org/0000-0003-2438-7927,https://github.com/arcangelo7/time_agnostic/br/128119
https://github.com/arcangelo7/time_agnostic/ra/66161,Smouse,Peter E.,http://orcid.org/0000-0003-4474-3458,https://github.com/arcangelo7/time_agnostic/br/39134
https://github.com/arcangelo7/time_agnostic/ra/15770,Snijder,Ronald,http://orcid.org/0000-0001-9260-4941,https://github.com/arcangelo7/time_agnostic/br/67075
https://github.com/arcangelo7/time_agnostic/ra/164642,Snijder,Ronald,http://orcid.org/0000-0001-9260-4941,https://github.com/arcangelo7/time_agnostic/br/67075
https://github.com/arcangelo7/time_agnostic/ra/202414,So,Ryuhei,http://orcid.org/0000-0002-9838-350X,https://github.com/arcangelo7/time_agnostic/br/128697
https://github.com/arcangelo7/time_agnostic/ra/102945,Soares Junior,Dimas,http://orcid.org/0000-0002-7883-6284,https://github.com/arcangelo7/time_agnostic/br/68094
https://github.com/arcangelo7/time_agnostic/ra/129948,Soetanto,Danny,http://orcid.org/0000-0002-9168-5118,https://github.com/arcangelo7/time_agnostic/br/85650
https://github.com/arcangelo7/time_agnostic/ra/168432,Soh,Pek-Hooi,http://orcid.org/0000-0001-8586-4390,https://github.com/arcangelo7/time_agnostic/br/98563
https://github.com/arcangelo7/time_agnostic/ra/78385,Sohn,So Young,http://orcid.org/0000-0002-3958-2269,https://github.com/arcangelo7/time_agnostic/br/57296
https://github.com/arcangelo7/time_agnostic/ra/16455,Sohn,So Young,http://orcid.org/0000-0002-3958-2269,https://github.com/arcangelo7/time_agnostic/br/101551
https://github.com/arcangelo7/time_agnostic/ra/113044,Sohn,So Young,http://orcid.org/0000-0002-3958-2269,https://github.com/arcangelo7/time_agnostic/br/80511
https://github.com/arcangelo7/time_agnostic/ra/242367,Sohn,So Young,http://orcid.org/0000-0002-3958-2269,https://github.com/arcangelo7/time_agnostic/br/45885
https://github.com/arcangelo7/time_agnostic/ra/78382,Sohn,So Young,http://orcid.org/0000-0002-3958-2269,https://github.com/arcangelo7/time_agnostic/br/57295
https://github.com/arcangelo7/time_agnostic/ra/172755,Sohn,So Young,http://orcid.org/0000-0001-9979-0441,https://github.com/arcangelo7/time_agnostic/br/42912
https://github.com/arcangelo7/time_agnostic/ra/10795,Sohn,So Young,http://orcid.org/0000-0001-9979-0441,https://github.com/arcangelo7/time_agnostic/br/57268
https://github.com/arcangelo7/time_agnostic/ra/8818,Sohn,So Young,http://orcid.org/0000-0001-9979-0441,https://github.com/arcangelo7/time_agnostic/br/42912
https://github.com/arcangelo7/time_agnostic/ra/217133,Sohrabi,Catrin,http://orcid.org/0000-0003-2773-5659,https://github.com/arcangelo7/time_agnostic/br/135910
https://github.com/arcangelo7/time_agnostic/ra/216391,Sohrabi,Mohammad Karim,http://orcid.org/0000-0001-8066-0356,https://github.com/arcangelo7/time_agnostic/br/132894
https://github.com/arcangelo7/time_agnostic/ra/9618,Sokhey,Anand E.,http://orcid.org/0000-0002-3403-0967,https://github.com/arcangelo7/time_agnostic/br/48798
https://github.com/arcangelo7/time_agnostic/ra/236903,Soklis,George,http://orcid.org/0000-0001-8553-6530,https://github.com/arcangelo7/time_agnostic/br/151327
https://github.com/arcangelo7/time_agnostic/ra/163042,Sokolov,Alexander,http://orcid.org/0000-0002-3549-1175,https://github.com/arcangelo7/time_agnostic/br/94173
https://github.com/arcangelo7/time_agnostic/ra/218794,Solarino,Angelo M.,http://orcid.org/0000-0001-5030-7375,https://github.com/arcangelo7/time_agnostic/br/136650
https://github.com/arcangelo7/time_agnostic/ra/173565,Soler,Josep,http://orcid.org/0000-0002-2813-0101,https://github.com/arcangelo7/time_agnostic/br/110089
https://github.com/arcangelo7/time_agnostic/ra/245189,Solomon,David,http://orcid.org/0000-0002-3130-5240,https://github.com/arcangelo7/time_agnostic/br/69194
https://github.com/arcangelo7/time_agnostic/ra/13028,Solomon,Gregg E. A.,http://orcid.org/0000-0002-0315-5660,https://github.com/arcangelo7/time_agnostic/br/74503
https://github.com/arcangelo7/time_agnostic/ra/190754,Solomon,Gregg E.A.,http://orcid.org/0000-0002-0315-5660,https://github.com/arcangelo7/time_agnostic/br/118363
https://github.com/arcangelo7/time_agnostic/ra/20392,Soltani,Parisa,http://orcid.org/0000-0002-9273-5279,https://github.com/arcangelo7/time_agnostic/br/128655
https://github.com/arcangelo7/time_agnostic/ra/218306,Soltani,Parisa,http://orcid.org/0000-0002-9273-5279,https://github.com/arcangelo7/time_agnostic/br/128655
https://github.com/arcangelo7/time_agnostic/ra/215515,Somoza-Fernández,Marta,http://orcid.org/0000-0002-4769-9010,https://github.com/arcangelo7/time_agnostic/br/123961
https://github.com/arcangelo7/time_agnostic/ra/149275,Son,Jieun,http://orcid.org/0000-0001-6828-2639,https://github.com/arcangelo7/time_agnostic/br/92398
https://github.com/arcangelo7/time_agnostic/ra/182616,Son,Le Hoang,http://orcid.org/0000-0001-6356-0046,https://github.com/arcangelo7/time_agnostic/br/110261
https://github.com/arcangelo7/time_agnostic/ra/118853,Son,Le Hoang,http://orcid.org/0000-0001-6356-0046,https://github.com/arcangelo7/time_agnostic/br/75407
https://github.com/arcangelo7/time_agnostic/ra/20982,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/140505
https://github.com/arcangelo7/time_agnostic/ra/187844,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/120515
https://github.com/arcangelo7/time_agnostic/ra/207308,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/136981
https://github.com/arcangelo7/time_agnostic/ra/207324,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/136983
https://github.com/arcangelo7/time_agnostic/ra/223097,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/7858
https://github.com/arcangelo7/time_agnostic/ra/221460,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/140505
https://github.com/arcangelo7/time_agnostic/ra/9629,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/48902
https://github.com/arcangelo7/time_agnostic/ra/230422,Song,Min,http://orcid.org/0000-0003-3255-1600,https://github.com/arcangelo7/time_agnostic/br/95621
https://github.com/arcangelo7/time_agnostic/ra/180673,Song,Qinbao,http://orcid.org/0000-0001-5374-9523,https://github.com/arcangelo7/time_agnostic/br/109807
https://github.com/arcangelo7/time_agnostic/ra/174604,Song,Shengli,http://orcid.org/0000-0001-6879-0027,https://github.com/arcangelo7/time_agnostic/br/100968
https://github.com/arcangelo7/time_agnostic/ra/194282,Song,Yu,http://orcid.org/0000-0003-0811-0055,https://github.com/arcangelo7/time_agnostic/br/118081
https://github.com/arcangelo7/time_agnostic/ra/156347,Sonne,Christian,http://orcid.org/0000-0001-5723-5263,https://github.com/arcangelo7/time_agnostic/br/102234
https://github.com/arcangelo7/time_agnostic/ra/62624,Sonne,James W.,http://orcid.org/0000-0002-3596-2109,https://github.com/arcangelo7/time_agnostic/br/40839
https://github.com/arcangelo7/time_agnostic/ra/8542,Sonne,James W. H.,http://orcid.org/0000-0002-3596-2109,https://github.com/arcangelo7/time_agnostic/br/40829
https://github.com/arcangelo7/time_agnostic/ra/96859,Sood,Suneet,http://orcid.org/0000-0003-1125-1721,https://github.com/arcangelo7/time_agnostic/br/53632
https://github.com/arcangelo7/time_agnostic/ra/12675,Sooryamoorthy,Radhamany,http://orcid.org/0000-0001-6011-7807,https://github.com/arcangelo7/time_agnostic/br/57349
https://github.com/arcangelo7/time_agnostic/ra/10797,Sooryamoorthy,Radhamany,http://orcid.org/0000-0001-6011-7807,https://github.com/arcangelo7/time_agnostic/br/57316
https://github.com/arcangelo7/time_agnostic/ra/199398,Sooryamoorthy,Radhamany,http://orcid.org/0000-0001-6011-7807,https://github.com/arcangelo7/time_agnostic/br/53171
https://github.com/arcangelo7/time_agnostic/ra/12904,Sooryamoorthy,Radhamany,http://orcid.org/0000-0001-6011-7807,https://github.com/arcangelo7/time_agnostic/br/53171
https://github.com/arcangelo7/time_agnostic/ra/245626,Sooryamoorthy,Radhamany,http://orcid.org/0000-0001-6011-7807,https://github.com/arcangelo7/time_agnostic/br/57349
https://github.com/arcangelo7/time_agnostic/ra/237146,Soosaraei,Masoud,http://orcid.org/0000-0002-5566-0060,https://github.com/arcangelo7/time_agnostic/br/143410
https://github.com/arcangelo7/time_agnostic/ra/13461,Sorz,Johannes,http://orcid.org/0000-0002-2329-0771,https://github.com/arcangelo7/time_agnostic/br/77512
https://github.com/arcangelo7/time_agnostic/ra/171759,Soultatos,O.,http://orcid.org/0000-0002-3309-3202,https://github.com/arcangelo7/time_agnostic/br/111441
https://github.com/arcangelo7/time_agnostic/ra/212052,South,Andrew M.,http://orcid.org/0000-0002-3204-4142,https://github.com/arcangelo7/time_agnostic/br/136994
https://github.com/arcangelo7/time_agnostic/ra/16409,Souza,Cinthia M.,http://orcid.org/0000-0001-6698-2754,https://github.com/arcangelo7/time_agnostic/br/100940
https://github.com/arcangelo7/time_agnostic/ra/14739,Souza Filho,Antonio Gomes,http://orcid.org/0000-0003-3802-1168,https://github.com/arcangelo7/time_agnostic/br/87472
https://github.com/arcangelo7/time_agnostic/ra/134287,Souza Filho,Antonio Gomes,http://orcid.org/0000-0003-3802-1168,https://github.com/arcangelo7/time_agnostic/br/87472
https://github.com/arcangelo7/time_agnostic/ra/128349,Souza,Glaucia Mendes,http://orcid.org/0000-0001-6903-9913,https://github.com/arcangelo7/time_agnostic/br/82849
https://github.com/arcangelo7/time_agnostic/ra/9639,Soósné Dezső,Zsuzsanna,http://orcid.org/0000-0003-1325-1303,https://github.com/arcangelo7/time_agnostic/br/48939
https://github.com/arcangelo7/time_agnostic/ra/171891,Spaulding,Jeffrey,http://orcid.org/0000-0003-0047-5156,https://github.com/arcangelo7/time_agnostic/br/111475
https://github.com/arcangelo7/time_agnostic/ra/202447,Specht,Marcus,http://orcid.org/0000-0002-6086-8480,https://github.com/arcangelo7/time_agnostic/br/128713
https://github.com/arcangelo7/time_agnostic/ra/43771,Spector,Paul E.,http://orcid.org/0000-0002-6881-8496,https://github.com/arcangelo7/time_agnostic/br/33632
https://github.com/arcangelo7/time_agnostic/ra/200890,Speirs,Valerie,http://orcid.org/0000-0002-0602-4666,https://github.com/arcangelo7/time_agnostic/br/128447
https://github.com/arcangelo7/time_agnostic/ra/57301,Spencer,Angela J.,http://orcid.org/0000-0001-6233-053X,https://github.com/arcangelo7/time_agnostic/br/43670
https://github.com/arcangelo7/time_agnostic/ra/121249,Spezi,Valérie,http://orcid.org/0000-0002-3144-6406,https://github.com/arcangelo7/time_agnostic/br/73570
https://github.com/arcangelo7/time_agnostic/ra/121254,Spezi,Valérie,http://orcid.org/0000-0002-3144-6406,https://github.com/arcangelo7/time_agnostic/br/73571
https://github.com/arcangelo7/time_agnostic/ra/90655,Squazzoni,Flaminio,http://orcid.org/0000-0002-6503-6077,https://github.com/arcangelo7/time_agnostic/br/70559
https://github.com/arcangelo7/time_agnostic/ra/20899,Squazzoni,Flaminio,http://orcid.org/0000-0002-6503-6077,https://github.com/arcangelo7/time_agnostic/br/139693
https://github.com/arcangelo7/time_agnostic/ra/100257,Sremac,Siniša,http://orcid.org/0000-0002-3641-5107,https://github.com/arcangelo7/time_agnostic/br/74584
https://github.com/arcangelo7/time_agnostic/ra/22063,Srholec,Martin,http://orcid.org/0000-0001-6115-4116,https://github.com/arcangelo7/time_agnostic/br/149790
https://github.com/arcangelo7/time_agnostic/ra/243160,Srisa-an,Witawas,http://orcid.org/0000-0003-0021-5696,https://github.com/arcangelo7/time_agnostic/br/150364
https://github.com/arcangelo7/time_agnostic/ra/72873,Srivastav,A. L.,http://orcid.org/0000-0003-0238-7395,https://github.com/arcangelo7/time_agnostic/br/45321
https://github.com/arcangelo7/time_agnostic/ra/208258,Stacchi,Claudio,http://orcid.org/0000-0003-4017-4980,https://github.com/arcangelo7/time_agnostic/br/133080
https://github.com/arcangelo7/time_agnostic/ra/16452,Stacey,Anthony G.,http://orcid.org/0000-0001-7580-911X,https://github.com/arcangelo7/time_agnostic/br/101513
https://github.com/arcangelo7/time_agnostic/ra/98660,Stahl,Bernd Carsten,http://orcid.org/0000-0002-4058-4456,https://github.com/arcangelo7/time_agnostic/br/56131
https://github.com/arcangelo7/time_agnostic/ra/10245,Stahl,Christopher G.,http://orcid.org/0000-0002-2070-1555,https://github.com/arcangelo7/time_agnostic/br/53182
https://github.com/arcangelo7/time_agnostic/ra/97355,Stahl,Christopher G.,http://orcid.org/0000-0002-2070-1555,https://github.com/arcangelo7/time_agnostic/br/53182
https://github.com/arcangelo7/time_agnostic/ra/225376,Stang,Andreas,http://orcid.org/0000-0001-6363-9061,https://github.com/arcangelo7/time_agnostic/br/141941
https://github.com/arcangelo7/time_agnostic/ra/188065,Staniscia,Barbara,http://orcid.org/0000-0003-2874-5058,https://github.com/arcangelo7/time_agnostic/br/120672
https://github.com/arcangelo7/time_agnostic/ra/235081,Stanton,Christopher,http://orcid.org/0000-0001-6951-7882,https://github.com/arcangelo7/time_agnostic/br/149882
https://github.com/arcangelo7/time_agnostic/ra/248345,Stanzione,Arnaldo,http://orcid.org/0000-0002-7905-5789,https://github.com/arcangelo7/time_agnostic/br/152904
https://github.com/arcangelo7/time_agnostic/ra/146919,Stark,Philip,http://orcid.org/0000-0002-3771-9604,https://github.com/arcangelo7/time_agnostic/br/99242
https://github.com/arcangelo7/time_agnostic/ra/146893,Stark,Philip,http://orcid.org/0000-0002-3771-9604,https://github.com/arcangelo7/time_agnostic/br/99216
https://github.com/arcangelo7/time_agnostic/ra/205172,Starčič,Andreja Istenič,http://orcid.org/0000-0003-0513-5054,https://github.com/arcangelo7/time_agnostic/br/129607
https://github.com/arcangelo7/time_agnostic/ra/133101,Staudt Willet,K. Bret,http://orcid.org/0000-0002-6984-416X,https://github.com/arcangelo7/time_agnostic/br/87217
https://github.com/arcangelo7/time_agnostic/ra/23928,Stefan,Melanie I.,http://orcid.org/0000-0002-6086-7357,https://github.com/arcangelo7/time_agnostic/br/4271
https://github.com/arcangelo7/time_agnostic/ra/15982,Steglich,Christian,http://orcid.org/0000-0002-9097-0873,https://github.com/arcangelo7/time_agnostic/br/97472
https://github.com/arcangelo7/time_agnostic/ra/192743,Steimanis,Ivo,http://orcid.org/0000-0002-8550-4675,https://github.com/arcangelo7/time_agnostic/br/119984
https://github.com/arcangelo7/time_agnostic/ra/188929,Steinbrüchel,Christoph,http://orcid.org/0000-0002-8996-9090,https://github.com/arcangelo7/time_agnostic/br/4924
https://github.com/arcangelo7/time_agnostic/ra/759,Steinbrüchel,Christoph,http://orcid.org/0000-0002-8996-9090,https://github.com/arcangelo7/time_agnostic/br/4924
https://github.com/arcangelo7/time_agnostic/ra/19732,Stek,Pieter E.,http://orcid.org/0000-0002-5152-9583,https://github.com/arcangelo7/time_agnostic/br/129474
https://github.com/arcangelo7/time_agnostic/ra/205037,Stek,Pieter E.,http://orcid.org/0000-0002-5152-9583,https://github.com/arcangelo7/time_agnostic/br/129515
https://github.com/arcangelo7/time_agnostic/ra/213298,Stella,Massimo,http://orcid.org/0000-0003-1810-9699,https://github.com/arcangelo7/time_agnostic/br/62048
https://github.com/arcangelo7/time_agnostic/ra/213542,Stella,Massimo,http://orcid.org/0000-0003-1810-9699,https://github.com/arcangelo7/time_agnostic/br/131753
https://github.com/arcangelo7/time_agnostic/ra/97724,Stephan,Paula,http://orcid.org/0000-0001-9562-4008,https://github.com/arcangelo7/time_agnostic/br/69561
https://github.com/arcangelo7/time_agnostic/ra/13032,Stević,Željko,http://orcid.org/0000-0003-4452-5768,https://github.com/arcangelo7/time_agnostic/br/74545
https://github.com/arcangelo7/time_agnostic/ra/100273,Stević,Željko,http://orcid.org/0000-0003-4452-5768,https://github.com/arcangelo7/time_agnostic/br/74588
https://github.com/arcangelo7/time_agnostic/ra/91242,Stoet,Gijsbert,http://orcid.org/0000-0002-7557-483X,https://github.com/arcangelo7/time_agnostic/br/52512
https://github.com/arcangelo7/time_agnostic/ra/100317,Stojić,Gordan,http://orcid.org/0000-0001-7972-3292,https://github.com/arcangelo7/time_agnostic/br/74599
https://github.com/arcangelo7/time_agnostic/ra/84195,Stokes,Emma,http://orcid.org/0000-0003-1894-300X,https://github.com/arcangelo7/time_agnostic/br/64769
https://github.com/arcangelo7/time_agnostic/ra/213224,Stopar,Karmen,http://orcid.org/0000-0003-0853-3031,https://github.com/arcangelo7/time_agnostic/br/45434
https://github.com/arcangelo7/time_agnostic/ra/21022,Stopar,Karmen,http://orcid.org/0000-0003-0853-3031,https://github.com/arcangelo7/time_agnostic/br/45434
https://github.com/arcangelo7/time_agnostic/ra/13601,Stoupas,Georgios,http://orcid.org/0000-0003-4793-4911,https://github.com/arcangelo7/time_agnostic/br/78233
https://github.com/arcangelo7/time_agnostic/ra/248016,Strahringer,Susanne,http://orcid.org/0000-0002-9465-9679,https://github.com/arcangelo7/time_agnostic/br/149446
https://github.com/arcangelo7/time_agnostic/ra/247706,Straus,Sharon E.,http://orcid.org/0000-0002-6106-832X,https://github.com/arcangelo7/time_agnostic/br/151207
https://github.com/arcangelo7/time_agnostic/ra/213391,Strauss,Pat,http://orcid.org/0000-0003-3378-2793,https://github.com/arcangelo7/time_agnostic/br/131915
https://github.com/arcangelo7/time_agnostic/ra/118423,Strehl,Letícia,http://orcid.org/0000-0001-5452-9696,https://github.com/arcangelo7/time_agnostic/br/70069
https://github.com/arcangelo7/time_agnostic/ra/188008,Strengers,Yolande,http://orcid.org/0000-0002-5664-621X,https://github.com/arcangelo7/time_agnostic/br/120636
https://github.com/arcangelo7/time_agnostic/ra/166804,Strumia,Alessandro,http://orcid.org/0000-0002-4482-9545,https://github.com/arcangelo7/time_agnostic/br/104981
https://github.com/arcangelo7/time_agnostic/ra/134206,Strømme,Tormod Eismann,http://orcid.org/0000-0002-0979-9790,https://github.com/arcangelo7/time_agnostic/br/87398
https://github.com/arcangelo7/time_agnostic/ra/80539,Stuart,David,http://orcid.org/0000-0002-9593-0520,https://github.com/arcangelo7/time_agnostic/br/62133
https://github.com/arcangelo7/time_agnostic/ra/156242,Stubbington,Rachel,http://orcid.org/0000-0001-8475-5109,https://github.com/arcangelo7/time_agnostic/br/102212
https://github.com/arcangelo7/time_agnostic/ra/217025,Stynoski,Jennifer L.,http://orcid.org/0000-0002-9132-8567,https://github.com/arcangelo7/time_agnostic/br/138374
https://github.com/arcangelo7/time_agnostic/ra/233926,Stéger,József,http://orcid.org/0000-0003-2836-1855,https://github.com/arcangelo7/time_agnostic/br/146176
https://github.com/arcangelo7/time_agnostic/ra/208133,Su,Jun-wei,http://orcid.org/0000-0002-1762-1079,https://github.com/arcangelo7/time_agnostic/br/128658
https://github.com/arcangelo7/time_agnostic/ra/20318,Subotić,Siniša,http://orcid.org/0000-0001-7573-3530,https://github.com/arcangelo7/time_agnostic/br/134754
https://github.com/arcangelo7/time_agnostic/ra/217962,Subotić,Siniša,http://orcid.org/0000-0001-7573-3530,https://github.com/arcangelo7/time_agnostic/br/134754
https://github.com/arcangelo7/time_agnostic/ra/198880,Subramaniyaswamy,V.,http://orcid.org/0000-0003-4083-6163,https://github.com/arcangelo7/time_agnostic/br/127395
https://github.com/arcangelo7/time_agnostic/ra/17580,Suchithra,T. V.,http://orcid.org/0000-0001-5274-937X,https://github.com/arcangelo7/time_agnostic/br/110299
https://github.com/arcangelo7/time_agnostic/ra/202418,Suganuma,Aya M,http://orcid.org/0000-0001-8452-2292,https://github.com/arcangelo7/time_agnostic/br/128697
https://github.com/arcangelo7/time_agnostic/ra/212786,Sugimoto,Cassidy R.,http://orcid.org/0000-0001-8608-3203,https://github.com/arcangelo7/time_agnostic/br/92440
https://github.com/arcangelo7/time_agnostic/ra/186449,Sugimoto,Cassidy R.,http://orcid.org/0000-0001-8608-3203,https://github.com/arcangelo7/time_agnostic/br/120684
https://github.com/arcangelo7/time_agnostic/ra/229915,Sugimoto,Cassidy R.,http://orcid.org/0000-0001-8608-3203,https://github.com/arcangelo7/time_agnostic/br/79335
https://github.com/arcangelo7/time_agnostic/ra/14102,Sugimoto,Cassidy R.,http://orcid.org/0000-0001-8608-3203,https://github.com/arcangelo7/time_agnostic/br/131823
https://github.com/arcangelo7/time_agnostic/ra/214282,Sugimoto,Cassidy R.,http://orcid.org/0000-0001-8608-3203,https://github.com/arcangelo7/time_agnostic/br/131823
https://github.com/arcangelo7/time_agnostic/ra/210506,Suh,Jong Hwan,http://orcid.org/0000-0002-5465-1103,https://github.com/arcangelo7/time_agnostic/br/130350
https://github.com/arcangelo7/time_agnostic/ra/237690,Sullivan,Richard,http://orcid.org/0000-0002-6435-1825,https://github.com/arcangelo7/time_agnostic/br/145396
https://github.com/arcangelo7/time_agnostic/ra/19691,Sullivan,Richard,http://orcid.org/0000-0002-6435-1825,https://github.com/arcangelo7/time_agnostic/br/128755
https://github.com/arcangelo7/time_agnostic/ra/19299,Sumner,Jane L.,http://orcid.org/0000-0001-6616-2238,https://github.com/arcangelo7/time_agnostic/br/125383
https://github.com/arcangelo7/time_agnostic/ra/196468,Sumner,Jane Lawrence,http://orcid.org/0000-0001-6616-2238,https://github.com/arcangelo7/time_agnostic/br/125402
https://github.com/arcangelo7/time_agnostic/ra/235698,Sun,Bob Z.,http://orcid.org/0000-0001-9029-8178,https://github.com/arcangelo7/time_agnostic/br/141830
https://github.com/arcangelo7/time_agnostic/ra/22086,Sun,Guo-jun,http://orcid.org/0000-0002-3968-5671,https://github.com/arcangelo7/time_agnostic/br/150050
https://github.com/arcangelo7/time_agnostic/ra/19728,Sun,Kun,http://orcid.org/0000-0001-9766-269X,https://github.com/arcangelo7/time_agnostic/br/129423
https://github.com/arcangelo7/time_agnostic/ra/187858,Sun,Lin,http://orcid.org/0000-0003-4917-7651,https://github.com/arcangelo7/time_agnostic/br/120538
https://github.com/arcangelo7/time_agnostic/ra/182981,Sun,Na,http://orcid.org/0000-0003-1449-8420,https://github.com/arcangelo7/time_agnostic/br/110284
https://github.com/arcangelo7/time_agnostic/ra/11714,Sun,Xiaoling,http://orcid.org/0000-0001-6847-8949,https://github.com/arcangelo7/time_agnostic/br/64597
https://github.com/arcangelo7/time_agnostic/ra/212163,Sun,Xinyuanyuan,http://orcid.org/0000-0002-2761-2862,https://github.com/arcangelo7/time_agnostic/br/137002
https://github.com/arcangelo7/time_agnostic/ra/8882,Sun,Yaowu,http://orcid.org/0000-0001-6241-5250,https://github.com/arcangelo7/time_agnostic/br/43559
https://github.com/arcangelo7/time_agnostic/ra/67562,Sun,Yaowu,http://orcid.org/0000-0001-6241-5250,https://github.com/arcangelo7/time_agnostic/br/43559
https://github.com/arcangelo7/time_agnostic/ra/77490,Sun,Yele,http://orcid.org/0000-0003-2354-0221,https://github.com/arcangelo7/time_agnostic/br/54262
https://github.com/arcangelo7/time_agnostic/ra/134626,Sun,Yunmei,http://orcid.org/0000-0002-0843-1994,https://github.com/arcangelo7/time_agnostic/br/76369
https://github.com/arcangelo7/time_agnostic/ra/16142,Sun,Yunmei,http://orcid.org/0000-0002-0843-1994,https://github.com/arcangelo7/time_agnostic/br/76369
https://github.com/arcangelo7/time_agnostic/ra/16305,Sun,Yutao,http://orcid.org/0000-0002-8198-5387,https://github.com/arcangelo7/time_agnostic/br/100289
https://github.com/arcangelo7/time_agnostic/ra/242938,Sun,Zejun,http://orcid.org/0000-0001-8336-3859,https://github.com/arcangelo7/time_agnostic/br/150304
https://github.com/arcangelo7/time_agnostic/ra/189782,Suominen,Arho,http://orcid.org/0000-0001-9844-7799,https://github.com/arcangelo7/time_agnostic/br/119578
https://github.com/arcangelo7/time_agnostic/ra/17100,Suominen,Arho,http://orcid.org/0000-0001-9844-7799,https://github.com/arcangelo7/time_agnostic/br/106523
https://github.com/arcangelo7/time_agnostic/ra/229239,Suominen,Arho,http://orcid.org/0000-0001-9844-7799,https://github.com/arcangelo7/time_agnostic/br/106523
https://github.com/arcangelo7/time_agnostic/ra/236611,Supriadi,Oding,http://orcid.org/0000-0002-8140-9507,https://github.com/arcangelo7/time_agnostic/br/146946
https://github.com/arcangelo7/time_agnostic/ra/124576,Surkis,Alisa,http://orcid.org/0000-0002-9777-2693,https://github.com/arcangelo7/time_agnostic/br/86882
https://github.com/arcangelo7/time_agnostic/ra/10249,Suárez-Tamayo,Marcela,http://orcid.org/0000-0003-2678-3421,https://github.com/arcangelo7/time_agnostic/br/53263
https://github.com/arcangelo7/time_agnostic/ra/33138,Suárez-Vega,Rafael,http://orcid.org/0000-0002-1926-3121,https://github.com/arcangelo7/time_agnostic/br/6176
https://github.com/arcangelo7/time_agnostic/ra/132352,Svetlana,Popova,http://orcid.org/0000-0003-2989-1655,https://github.com/arcangelo7/time_agnostic/br/83330
https://github.com/arcangelo7/time_agnostic/ra/208196,Swanepoel,Marinus,http://orcid.org/0000-0002-3222-3853,https://github.com/arcangelo7/time_agnostic/br/101406
https://github.com/arcangelo7/time_agnostic/ra/153212,Sweeny,Kate,http://orcid.org/0000-0002-6653-422X,https://github.com/arcangelo7/time_agnostic/br/100813
https://github.com/arcangelo7/time_agnostic/ra/208159,Sweet-Cushman,Jennie,http://orcid.org/0000-0003-2652-5713,https://github.com/arcangelo7/time_agnostic/br/128669
https://github.com/arcangelo7/time_agnostic/ra/184165,Swertz,Morris A.,http://orcid.org/0000-0002-0979-3401,https://github.com/arcangelo7/time_agnostic/br/101835
https://github.com/arcangelo7/time_agnostic/ra/137968,Sydow,Jörg,http://orcid.org/0000-0002-9359-7242,https://github.com/arcangelo7/time_agnostic/br/84437
https://github.com/arcangelo7/time_agnostic/ra/103541,Syed,Shaheen,http://orcid.org/0000-0001-5462-874X,https://github.com/arcangelo7/time_agnostic/br/73343
https://github.com/arcangelo7/time_agnostic/ra/129639,Syn,Thant,http://orcid.org/0000-0001-5727-5927,https://github.com/arcangelo7/time_agnostic/br/89506
https://github.com/arcangelo7/time_agnostic/ra/32117,Szell,Michael,http://orcid.org/0000-0003-3022-2483,https://github.com/arcangelo7/time_agnostic/br/10190
https://github.com/arcangelo7/time_agnostic/ra/198730,Szell,Michael,http://orcid.org/0000-0003-3022-2483,https://github.com/arcangelo7/time_agnostic/br/81377
https://github.com/arcangelo7/time_agnostic/ra/190018,Szilvasi,Marek,http://orcid.org/0000-0002-0072-9921,https://github.com/arcangelo7/time_agnostic/br/120995
https://github.com/arcangelo7/time_agnostic/ra/11410,Szomszor,Martin,http://orcid.org/0000-0003-0347-3527,https://github.com/arcangelo7/time_agnostic/br/62055
https://github.com/arcangelo7/time_agnostic/ra/20173,Szomszor,Martin,http://orcid.org/0000-0003-0347-3527,https://github.com/arcangelo7/time_agnostic/br/135835
https://github.com/arcangelo7/time_agnostic/ra/120240,Szomszor,Martin,http://orcid.org/0000-0003-0347-3527,https://github.com/arcangelo7/time_agnostic/br/86773
https://github.com/arcangelo7/time_agnostic/ra/211763,Szomszor,Martin,http://orcid.org/0000-0003-0347-3527,https://github.com/arcangelo7/time_agnostic/br/135835
https://github.com/arcangelo7/time_agnostic/ra/178430,Szuwarzyński,Andrzej,http://orcid.org/0000-0002-6533-5093,https://github.com/arcangelo7/time_agnostic/br/114123
